Lambda,phi_a,sigma_a,alpha,phi_b,sigma_b,weight
3.011779837342684,-0.031402689983804064,0.04761920440634836,2.4897989859806238,0.1765002733018765,0.13256904202682737,0.0
2.9679679066021265,-0.02288749363770859,0.03813376432672138,2.131601090186369,0.07995890657255884,0.07429185367724904,0.0
2.425619989123453,-0.044222918547268855,0.03842050768002473,2.9141971323914615,0.02876754393634697,0.024911014833214964,0.0
2.28584362445574,-0.07459282872255571,0.04145617015894153,2.3408671491618653,0.028453027141953538,0.07666952701017203,0.0
2.257342761838992,-0.014218256181493569,0.010463365502140795,2.6220756740085984,0.06754412768658838,0.07842930291403509,0.0
2.8927890376803074,-0.00867222566389833,0.07935125812448585,2.7931829054137456,0.1700954084870057,0.13334278919583317,0.0
2.185429810151968,-0.04330271561500455,0.13920744038936017,2.8806438347688577,0.007994209868091658,0.12414455857819708,0.0
2.801084463119554,-0.0058441529251545,0.10960792866399259,2.7500068928300223,0.07411289832070009,0.07249931917220737,0.0
2.104465059820352,-0.11267258317147193,0.09960798331127346,2.782452771346976,0.09325577135358669,0.11971920448116878,0.0
2.6786478910698084,-0.1035058596548877,0.014004909083020349,1.6869096349637318,0.018977177121241338,0.09722298204753886,0.0
2.9493582853308813,-0.004710208212475864,0.007218742012226251,2.9442337072995,0.045162863690370335,0.016893973628353952,0.0
2.66683780914954,-0.10243503000492958,0.02779100639606222,2.4311463259445447,0.011788098360933589,0.031023246697789986,0.0
2.6089528462982012,0.04144877509141061,0.08551136707953853,2.9968903112767666,0.03239516196430697,0.06319346450602807,0.0
2.5765821625255154,0.046679467581696596,0.07845077328010136,2.778985603140471,0.05241844798080948,0.12093845120541113,0.0
2.784811510214869,-0.005752751563558756,0.012926850573566233,1.9549692189274288,0.077199574141227,0.07595774571425586,0.0
2.7781430004564918,-0.07110191460750998,0.05069007125351917,2.166355489658787,0.10177113870139744,0.08844487781195251,0.0
2.9959801477664376,-0.08471015940586789,0.009819117603857572,2.899883533285488,0.16628278395367907,0.08632288557682113,0.0
3.0775897558505783,-0.002418532489580405,0.08297481214360142,2.5134688032315684,0.00034523826845949014,0.05859702567638939,0.0
2.5369430019943042,-0.07771781224180453,0.07045729029179174,2.1642388682692983,0.028735313465678643,0.03796776559354839,0.0
2.712997855526339,-0.008910450689522176,0.007702512278407005,1.5579850841414573,0.0272601753314376,0.08444759461617503,0.0
2.9723710698933306,-0.06674865266957514,0.06617551332613943,2.8468280866921276,0.06039737498457073,0.02770805298911873,0.0
3.0380042420704574,0.0015072401718528722,0.057477238463024154,2.673460097607398,0.10388456150623815,0.07525032551064705,0.0
2.346076286090702,-0.0169391785828073,0.027451861015018546,1.9805181020559852,0.018661973359766076,0.11662416106459997,0.0
2.885717124907075,-0.07838984823787301,0.05132391374653467,1.5828311856172825,0.034745135664482354,0.042727493926918624,0.0
1.8347871886146132,-0.08239827053261092,0.02194042358997409,2.6420933092625045,0.044484148833244044,0.11524294329680218,0.0
2.290038513874311,-0.07167907450055805,0.017687255561752303,2.9514574825943543,0.1647474930201891,0.13090256970832737,0.0
2.9455348756891775,-0.08243857514101358,0.13526721052422047,2.8697517677614854,0.009257298459866845,0.02313734266030388,0.0
2.628095032952444,-0.060504829743182935,0.03987357522239012,2.4210017239115666,0.062238399100863956,0.042605346891911276,0.0
2.0109619997993353,-0.0004944962863732694,0.009393733733798964,2.6058395270230803,0.019828141678077952,0.06858100246782675,0.0
2.72846513617325,-0.011344352383618764,0.05680265758566113,2.0451274980953187,0.11861421906541371,0.12949540426698095,0.0
1.9907398770703097,-0.11138687079003096,0.013432514007129187,2.606693148359933,0.08521923187424153,0.10946983116418973,0.0
2.9638907102164147,-0.0914630008051307,0.018332234109706916,2.546778676732788,0.01896937325388464,0.011767904346479223,0.0
1.8513023288002293,-0.029388586156213398,0.008616559412716066,2.682028857244941,0.02489170944242622,0.06936295886156686,0.0
3.012527774869285,-0.03667061951358504,0.015063600773249326,2.492610894605193,0.06218292303378676,0.027710454644144292,0.0
1.7443420472031528,-0.04278161766862787,0.02102380291279034,2.8629453487511975,0.05429165149653459,0.08799099941919912,0.0
2.887776486454706,-0.07239145856530828,0.131614883262361,2.6809297351602415,0.05551275909246962,0.029890502302819803,0.0
1.7936012317942247,-0.013866375732930245,0.014512989200494217,2.665993525613989,0.006518545370457996,0.13554622471596117,0.0
2.6727859362271182,-0.11477904277562032,0.012966846387013804,2.544645586885743,0.04460105469863969,0.020335276830106414,0.0
2.4470101316418473,-0.03065199419711581,0.011972540094048502,2.7489929206519785,0.01757500999888393,0.018033588801629374,0.0
2.4269236809089634,-0.00843273307143659,0.05228860044209895,2.4260941855922815,0.020204896981566512,0.042767800354677844,0.0
