Lambda4,eta,n,V0,weight
0.2630841749418903,0.1393607860511626,0.3369181523738121,-0.493570368378597,0.0
0.03333050813007148,0.1697243109867775,1.3488600261724553,0.8462461600938584,0.0
0.6017363557878329,0.012978304866407194,0.3317751379408908,0.2756832781591938,0.0
1.0757969509781988,0.11881583618441736,0.45506413151929676,0.1958066975698869,0.0
0.025488403400696857,0.057330066721733755,0.14821791531912604,0.8282461110359396,0.0
1.2473142749793062,0.3200191201518979,0.22191036121935986,0.2732397158601736,0.0
0.706384757946641,0.24282440340988712,0.7038533033282455,-0.5776800878560451,0.0
0.5291508825237455,0.041920675546810185,0.7795855307842638,0.31843052214459755,0.0
0.050942468319898314,0.021837860613739463,0.5475323128309892,0.7968500998038417,0.0
0.23182957267930374,0.041351753257211125,0.46033006231649326,0.6426725437674032,0.0
0.0008806525117248491,0.12673123622028284,1.2279776058249272,0.8492856664328992,0.0
0.28624453212874634,0.014301055016355866,1.3455711218217934,-0.4633110084416914,0.0
0.004563476247374347,0.039090900327150964,0.5326592139461257,-0.2456719151083666,0.0
1.9970812280666752,0.03294743668138144,0.16401021765624035,-2.1103859800163516,0.0
0.04195201442092241,0.010899251766547581,0.813937313751274,0.8099737525676609,0.0
0.010349785519995712,0.4990994144006815,1.0283972128117762,-0.24167251229627684,0.0
0.7822363338511975,0.1088433529571446,1.529801852228564,-0.9064441804430332,0.0
0.0011207584596427903,0.31054265744585324,1.102564060856039,-0.2406056966516794,0.0
0.6720833978014997,0.14267546590835015,1.4560133118004266,0.48211853889598455,0.0
0.8267749753174815,0.03215772076187859,1.0017318109551065,-0.9147062987943337,0.0
0.14857529433179528,0.4951857429611725,1.350933620072835,0.8475399240065369,0.0
0.712557277922305,0.3690660020929858,0.4366112896618038,0.702260009804037,0.0
0.15105078707122385,0.02801435105276254,0.3542810775464507,0.7014046237530773,0.0
0.009677030091901526,0.011263236333079537,0.657177574608306,-0.24868190418249236,0.0
0.18302584355802512,0.00868310439044762,0.8372114657899365,-0.4039572269627678,0.0
0.04392503083790868,0.1615755508597119,0.9118792019145348,0.8407072247654259,0.0
0.0144471652776536,0.47588956225928514,0.3931818691410015,-0.2458472698048939,0.0
0.02293706571945128,0.14562150400362986,0.46957924065112916,0.8402061744264029,0.0
0.002443366483955337,0.20147256994381618,1.0522478145620264,0.8480708245670283,0.0
0.008119372345638698,0.013182375371480008,0.5631326295868742,0.8409780684564794,0.0
0.015226989627597986,0.054144759842710534,1.3875227602577633,0.8384562119435279,0.0
0.017267137094586188,0.12101778021410008,0.7186619171223128,-0.25915544239458943,0.0
0.5175594721312694,0.009790092466967498,1.4082525697145725,-0.4946177441811892,0.0
0.0009840995524686862,0.24565023306874503,1.021695843358411,-0.23984631731515904,0.0
0.006003586469622759,0.02594976978574521,0.2100320402508838,-0.244934447835778,0.0
0.16181820368468036,0.04429443149855652,1.3134711296297386,0.6900722627918765,0.0
0.2553564599481862,0.016644435094949988,1.3744781455851938,-0.48112932601226666,0.0
0.002353892589089107,0.1421257840867428,0.11546371248076649,0.8463378850876935,0.0
0.0013271616021643686,0.2816421823726497,0.5946858427514441,-0.2400300798434023,0.0
0.010818443999095302,0.29788443840495804,0.8251654880628436,0.8471892558045138,0.0
0.011435627022966658,0.18180541174036155,0.6374041428633042,0.8455139328214405,0.0
0.0021825816257291385,0.04701064726661603,0.5082289404099397,0.8460592690194368,0.0
0.3775122386516868,0.01201132301905491,1.235042171251362,-0.5334846000699875,0.0
0.016472027255946778,0.3752937659298078,0.5081287435432609,-0.24594557571615994,0.0
2.124831368708353,0.3277099845850445,0.12027744691660876,-1.910109636996471,0.0
0.15040778998441534,0.18305568125984578,1.1668826732923903,-0.33869130899926536,0.0
0.010832029992708714,0.00983856601292705,0.05577639936186875,0.8366772008204104,0.0
1.8686048199887928,0.2407811065143461,0.25598927393770476,-0.12184736940688623,0.0
0.004299562955688364,0.08858428428944189,0.6058519435596833,0.8449563510888534,0.0
0.4587749505973797,0.44926619809745033,0.5092789574148341,-0.3929021089079241,0.0
0.22498324630690114,0.030264639474441125,0.09697910764300623,0.6306217874588436,0.0
0.10894574616259135,0.21101816234714446,1.4688285874475595,0.8387001674369365,0.0
0.0034608873490673594,0.46285503003874484,1.024687775646257,-0.23849190060006786,0.0
0.012274532516777136,0.08649893353895378,0.3800081772162899,-0.2523875572329992,0.0
0.0063509354714168294,0.15217833530743957,1.3611749552232737,0.845917419370307,0.0
0.18325651105242932,0.0654767809441592,0.9819791994175179,-0.4624128671318244,0.0
0.004371119153666769,0.10645467221296327,1.5081487970113345,0.8454350106334432,0.0
0.001367928323174389,0.01626788259047795,0.14632216838355055,-0.23892733728777715,0.0
0.027866344805438318,0.06147173373042827,0.23292783870280614,0.8246244722661413,0.0
0.003551893106376067,0.15903264055328717,1.4973787675884784,0.8456272978858319,0.0
0.39901182033938426,0.06025430740381857,1.1013500932423186,-0.665609025179108,0.0
0.0027405568312221847,0.07828873372211284,0.9067397208086109,0.8447586312936166,0.0
1.1410645264636496,0.020994618271567154,0.5042204053494852,-0.648052512850201,0.0
0.0008960245409840868,0.013722876147050566,1.2450388847780054,-0.23809627144107393,0.0
0.0043138333011580425,0.08532330880933728,1.0870102354407862,0.8443424718682957,0.0
0.14751589507185137,0.03394138944622052,0.7588916914040265,-0.40836250949254227,0.0
0.15467702094196073,0.01629588590603297,0.8456058302623712,0.6783454099207935,0.0
0.7755167231778733,0.2634355794328255,1.50161951504626,-0.42297548530785445,0.0
0.003712195772310765,0.2906962922183354,0.6055203297742995,-0.238691473656091,0.0
0.016430917640345422,0.22660196828143894,1.068934895780945,-0.24477574354548448,0.0
0.011493507763792238,0.16039989445524697,1.0020786910702257,0.8436368837864898,0.0
0.5218720040407117,0.11133072393131464,1.1760195735300976,-0.7959086625723844,0.0
0.7594759566228049,0.35183130186718403,1.4031230096451137,0.8249110428794824,0.0
0.1630377555504063,0.22963288641999965,0.4327324319097361,0.8005121356126912,0.0
0.0008931145339615535,0.0078036818313657035,0.06639415076729817,0.8442706855503221,0.0
0.33730413544093313,0.041188440373380916,1.3520641999194118,0.4320166372930183,0.0
0.010597364404077643,0.015886893393208718,0.7422219873879485,-0.24601540951080825,0.0
0.0050854264415502145,0.03829343857476279,0.4737117351594115,-0.24140682083510878,0.0
0.03932684716589749,0.12882700234985797,0.21050844622578557,-0.27604774423784284,0.0
0.4285999963264894,0.009495770563277071,1.3870399271565412,0.19128856741462208,0.0
0.20091186386144327,0.02498119102061866,0.2757864195657964,-0.41763443380911336,0.0
1.8655590281841496,0.19645626325628723,0.5990900576508951,0.04789565397828355,0.0
0.4892793575069153,0.00981653618511679,1.466649363560336,-0.4813975148719034,0.0
0.15976288486192944,0.014582276279950806,0.9684021679270354,-0.369725029948597,0.0
0.003513211383421743,0.06877486985855845,0.3854153503984835,0.841421534663962,0.0
0.004690102829765031,0.5060524909924813,0.476501746745388,0.8431594462721139,0.0
1.0407389083990464,0.010683845630493394,0.68251554744683,-0.7466824650911053,0.0
0.2106756094467821,0.04744909510371915,1.2347896358097883,0.655517658484424,0.0
0.036745424318552176,0.016123552751565996,0.13828191585265964,-0.2693106558348597,0.0
0.030444939508721118,0.4858414486568214,1.413463299238166,0.8431368273331041,0.0
0.008239236164456576,0.04317870990342405,0.39184776185368886,0.8363595858974833,0.0
0.3115727135278888,0.01089226943224528,0.9327524765007849,-0.505698498542416,0.0
0.002496493801909086,0.026914999249440696,1.5115624655774633,-0.237280302212324,0.0
0.050386688000934904,0.032961751909296795,1.1713797276873865,-0.3026324069295585,0.0
0.0037400245348594026,0.13227794719086466,0.08689427018556302,-0.23799620049695025,0.0
1.0260032533935008,0.09954844985084804,1.1719103083582567,-1.1391071677551774,0.0
0.025489129822554038,0.007634279876368614,0.0673022349381688,-0.25869524244110154,0.0
1.5650508865846193,0.09528977600285461,0.8223241446914877,-1.4938758067708822,0.0
0.08044898902617664,0.030931951874194893,0.872771158356754,-0.32257378523795066,0.0
0.001185169238045998,0.2685089367047253,0.9700820643254368,0.842632517612087,0.0
1.3604047587958863,0.12552952085216323,0.09596708257029059,-1.5731262550052492,0.0
0.15297160081028768,0.12326971934333,1.2260461933493199,0.7952171160188111,0.0
0.6684021548519017,0.5651251651664883,0.7734729936115501,-0.3314929635199253,0.0
0.0024986252440657754,0.016268283159871236,0.8284422729370926,-0.23640251139833612,0.0
0.011387749535969426,0.08477120107316004,1.0859576361516285,0.8385402238285131,0.0
0.5757817163559532,0.01743827716938456,1.037725310195282,-0.5732120116374051,0.0
0.0036609801131076247,0.012657318926967573,1.3672917866966752,0.8384591027367425,0.0
0.005261908670925463,0.19772117364225156,0.8126343852333716,-0.23745019762979647,0.0
0.5070854644907535,0.03500535656884644,1.254650026180433,0.10012317525337,0.0
0.0047220814109516715,0.008833280852406152,0.6676248680472672,0.8382563941764074,0.0
0.11689405905614146,0.028042273023211294,0.13958942712437944,-0.3428494636023458,0.0
0.15565868327944235,0.11254162070377834,1.1586047865834643,0.7875384628612849,0.0
0.07308328914451988,0.3180392582309976,1.2561305335544175,0.8402924276842656,0.0
0.04705740157843975,0.10477791808090593,0.18737736924160225,-0.2836797579673078,0.0
0.6524591533546062,0.02213062960004165,0.7719101386152134,-0.7436901722026037,0.0
0.9464080278401269,0.027627867090331954,0.5618119936940014,-0.37220904735984295,0.0
1.1125949093678904,0.054058695002123326,0.6654744726402027,-1.0543811239920742,0.0
0.31876939607838434,0.02470380807762862,0.07696284416363837,-0.5406069709188188,0.0
0.024862028827772383,0.0951572514486675,1.014113026911223,0.8339380599305479,0.0
0.7337822548280767,0.011299626082073832,1.0191372636543343,-0.5544452129074551,0.0
0.0021822743660120866,0.03580651115406209,0.11326696099550711,-0.23560130773903754,0.0
0.11282734661712503,0.05428185319092592,0.3592190452392231,-0.33964781997604265,0.0
0.16064544416492893,0.0878681234878193,0.07570870124524166,0.7032571601195245,0.0
1.2012320392287337,0.03907129983316991,0.6942721614246632,-0.6451067666974368,0.0
0.012004213353449047,0.15734520689878262,1.2377234754189583,-0.24414294044812035,0.0
0.0025767195507309373,0.08122758339284697,0.4352679984249378,0.8403359176279719,0.0
0.0022396043870807425,0.0478908640948273,1.310079817917171,0.8400169689960908,0.0
0.001390661556385774,0.16006401548626994,1.3317988626282138,0.8415464379574926,0.0
0.2677523315593708,0.03588006391620119,0.860245386464457,0.5532099707171647,0.0
1.6485934246044518,0.3488561871597806,0.38193184951924086,0.3572941286673701,0.0
0.008833762513652631,0.017184523864159522,1.1083176381294444,0.8313563764755445,0.0
0.012131097550854963,0.043957149193624985,1.295521428839575,0.8307209178639572,0.0
0.054234604238014086,0.31078893641254524,1.4966250809899149,0.8403219175088741,0.0
0.015959000870185716,0.1694588125999647,0.15571518851693367,-0.24783255147801309,0.0
0.001868732802249266,0.037441748026246044,0.5716640951437467,0.8394161073072581,0.0
0.10154803651178203,0.01683130571195982,0.4852641524577101,-0.32282988021047965,0.0
0.11860307136472055,0.2464099856486247,1.332916510180598,-0.27446937140347183,0.0
0.001015222800149335,0.3651507414360845,0.6060276884173852,0.8408387438576272,0.0
1.960702754858666,0.34571293253724344,1.4854118206093927,0.7635941538213551,0.0
0.23100518025352934,0.02573486521381577,0.6882759896242869,-0.4338922889978809,0.0
1.7968541242729679,0.07834269558914951,0.5517668696650446,-1.9285685018412653,0.0
0.017556908517367447,0.05958149571901264,1.5073012956987502,0.8310066832290679,0.0
2.1387060827142177,0.13596867091616277,0.33641759901975077,-0.6225554209397939,0.0
0.010561453735034325,0.16793740227987994,1.5428578188325266,0.8395867807834057,0.0
0.09372414736451726,0.019663162505384888,0.3098393528071393,0.750448473842555,0.0
2.0546572012101616,0.099124150132483,0.23218307700955942,-0.7822540288915742,0.0
0.04722906758649938,0.13797572765265603,0.5867905887862992,-0.27883310157906305,0.0
0.095707498119975,0.01841829399894576,0.7338146545088895,-0.3122553205591396,0.0
0.5373929499236577,0.008817767390877723,0.6192556038640815,0.2848842499915767,0.0
0.0020571305079217376,0.5240172935347528,0.20292333236578225,0.8393375334984263,0.0
0.0049005670246186454,0.1144931917066153,1.2489030434545711,0.8389830274750469,0.0
0.011405394903731419,0.051649430110136854,0.45447924065532747,0.8314419703496347,0.0
0.011202524487062255,0.01709873602501704,0.8002155034229177,-0.24156491736015862,0.0
0.007976460849172844,0.08557524542212287,0.11540039463673825,-0.23947649101774227,0.0
2.538672965830404,0.3995631885738126,1.2678242006687346,0.7450473581093657,0.0
0.12766494180962887,0.126891268025698,0.8090210038337183,0.8006953218937052,0.0
0.013289899700134566,0.0468302423658654,0.5428641625730448,0.8291304341599193,0.0
1.2033603286874996,0.01698485305672824,0.36963301324188164,-0.5213877565394371,0.0
0.08604219095127706,0.046201342312720856,0.6736467672235468,0.7708829104898385,0.0
0.06178667385981664,0.04038658254790715,1.3711705773539127,-0.3211920489340063,0.0
0.010536443564780241,0.14603991647343947,0.7946166438073874,0.837071189836299,0.0
0.03085393212612023,0.4281535773601231,1.413341921614929,-0.23319140535211935,0.0
0.0360285272360618,0.012412982717825542,1.3920095124361336,-0.27147275182110797,0.0
0.001322097595648743,0.010717089736248058,0.3407218377604126,-0.23168810082719848,0.0
0.07998534026917337,0.16854310466192682,1.49293553556322,0.829136350746515,0.0
0.006808892873428965,0.46405296503206456,0.9860297068818873,0.839001431409232,0.0
0.24330252480591083,0.05169613417432348,0.7529921112514406,-0.4624261594411794,0.0
0.026624263453645818,0.3889223391249567,0.28012569296458417,-0.24644459534291596,0.0
0.5214052042168998,0.1304318130681245,0.1772059177520795,-0.7450497651789578,0.0
0.21199424856484506,0.01370384719763744,1.2311787543366428,0.5786180496916904,0.0
0.16035878831584474,0.27056842037615914,1.3398511045960735,-0.2757269378342935,0.0
0.014833095863438592,0.008125044462106065,0.8688189755535696,-0.2443402479186727,0.0
0.1334317713727459,0.007666167525248607,1.440326958644582,0.6678537978593888,0.0
0.10285857970481446,0.026807152269008847,1.0087046490954978,-0.3280094597571719,0.0
0.1455285332537589,0.2314543887177394,0.5475088438427268,0.8087096682163848,0.0
0.5112929492794771,0.00830297197845266,1.4634559680072794,-0.13128997511377705,0.0
1.6261914236619823,0.08398175638693653,0.9586028217974486,-1.503486531154779,0.0
1.1246405757692484,0.01066413016267824,0.1875843294717383,-0.24562196267903413,0.0
0.4004627740275295,0.016212818671055007,0.4050846754567335,0.4430296481615259,0.0
0.0023973068580002105,0.027950141322065983,0.22199492818020355,0.8359951793178939,0.0
0.5193103010649364,0.0216101339225735,1.258205066903258,-0.12602027566682095,0.0
0.0016681399504406356,0.1166278897047765,0.6769394323759318,0.8376174543199038,0.0
0.027571834220735066,0.07384751804985557,1.1106914730902544,-0.27032492186340273,0.0
0.1346387014569356,0.09912070194547552,1.356039180568659,-0.43645499473638427,0.0
0.029349521030738884,0.01400356851519661,1.5245800398862979,0.8011916436479822,0.0
0.32851400006282194,0.021966355268504108,0.7190348617744458,-0.5291225708174392,0.0
0.007349297714991616,0.12278151933389776,1.192125121299817,0.8364753826581439,0.0
1.4325969925215563,0.057479956124916305,0.7331177876578769,-0.6727050994750723,0.0
0.35260502201508104,0.194762278926441,1.059842524539755,-0.4325329217415974,0.0
0.052852363919766734,0.05381088003584241,1.5067185527857454,0.8013656630269801,0.0
0.16750253706864912,0.215215012186633,0.6088565855907051,0.8043818321806122,0.0
0.001606233137669568,0.03262164401876052,0.7954755111804683,0.8360827814704317,0.0
0.0011535073370594524,0.019968777996523517,1.195683642846157,0.8362409792873984,0.0
0.2669481129676719,0.009610768102000311,1.040427494167899,0.539806478260922,0.0
0.4754638770325885,0.02051136058312634,1.2396386875956518,-0.5313063977975523,0.0
0.0039349109616782585,0.5689355863800768,0.9849422274949049,0.8375131644411495,0.0
0.015969057256956156,0.012564479713389023,0.07662344156032626,-0.2443295556865921,0.0
0.06854711989291216,0.09253556210282433,1.3604870607294728,0.8130561213953076,0.0
0.3833200566382683,0.023380471516480213,0.542535407517213,0.4156287186680392,0.0
1.8929566256135837,0.46541379197721483,0.5494919440708389,-0.7350075999607215,0.0
0.01771856230674281,0.00907808530811542,0.4815328964369629,0.8216322057179113,0.0
0.5622172478734647,0.27288772324845967,1.0131975867901601,-0.4128162659699146,0.0
0.839326470027099,0.061775072179848,0.8706460848608794,0.15426115810935404,0.0
1.152159307537701,0.030191976984108675,0.48959934115676074,-1.0572112545997177,0.0
0.0010910127455143206,0.03143094762947951,1.139295138291623,0.8357600882353817,0.0
1.534561105326394,0.02015047534605735,0.2884998275404689,-1.062919813041367,0.0
0.037721125529290446,0.07800886732294703,1.500457779376954,0.8224888848267624,0.0
0.021852741982007016,0.029320917142994368,0.05139507468579203,0.8157774853832374,0.0
0.15572732805442263,0.15071140301792735,1.4626840868652797,0.8037503501884937,0.0
0.014011777673887723,0.03512038917929223,1.354662306331664,-0.25036219903233126,0.0
1.5810740339237705,0.010938579221773704,0.2828041204960309,-1.3768344776917087,0.0
0.03702679648767832,0.09971955389488102,0.7996676087540742,-0.27662174802833084,0.0
0.01978128973529579,0.4253826906388062,0.19744083016176767,0.8289656806326957,0.0
0.010097021733129638,0.015549916489799106,0.624982618487945,-0.23728010728785875,0.0
0.012083780952162653,0.2180732609844693,0.9412256722167633,0.8356099754322481,0.0
0.008727164596337671,0.4633053859784911,1.2002579955400152,0.8364866946144338,0.0
0.1038792678960591,0.243850252668502,1.2408361630725506,-0.26766482677622894,0.0
0.0012613888263523847,0.1225287546320298,0.45937176158345944,-0.2289860104049164,0.0
0.008485875055267478,0.17645215684574128,1.102502444708179,0.8353084218532523,0.0
0.4322893369747731,0.15032368181007524,0.4563395643324561,0.6547219898253926,0.0
0.03267903769230311,0.021246692888592753,1.1216521561566324,0.7946950786148674,0.0
0.17002852099812743,0.2642523858565805,0.6617072496113852,-0.312136493235589,0.0
0.04136755289180975,0.06675283872286594,1.4808647042583691,-0.29256171847832246,0.0
0.053549479797076874,0.3928424110410895,0.6083066116024749,-0.24552873211748727,0.0
0.5190654424507659,0.07127400465691411,0.13154573443370698,-0.7686779787609896,0.0
0.04540292575175327,0.011534887992395063,0.7371443522166508,-0.2675045318646283,0.0
0.001704575046864522,0.2745902974280508,0.050317648585616395,0.8343113283394521,0.0
0.005219784365737636,0.3004973711224496,0.3494368554312332,-0.23031029607039022,0.0
0.051796614167053605,0.37908057319017235,1.5058331915769325,0.8351017415080695,0.0
0.2627673540825829,0.007992830889829688,1.3658685781138005,-0.47892482749821785,0.0
0.12395529920612135,0.01136677896000172,1.5464370791435607,0.6744167310069962,0.0
0.10305392885399106,0.049098174440962296,0.9121763023107055,-0.3334728648986387,0.0
0.3632306505053632,0.21540404802889143,1.2132061541295651,-0.39438042082819735,0.0
0.007164476540393769,0.05236285801106045,0.454130211858124,-0.23328259930513018,0.0
0.3088473060746815,0.01864636947783808,1.5332390583145317,-0.4307913239805907,0.0
0.19701993144910493,0.140239277450233,0.5291244092226474,0.7626813824700802,0.0
0.0015832512268782197,0.47328610519493486,0.5213628931398102,0.834805209932211,0.0
0.00418189533605074,0.013394866443344871,1.323336981590472,-0.23089427004405594,0.0
0.002189662587229107,0.13113635354678052,0.2799192101222749,-0.22841453519986343,0.0
1.133449134116345,0.037425483305608104,0.6884626875288291,-1.2178255286377662,0.0
0.0638719579604242,0.022726847780792148,1.010723055736818,-0.2949779221452602,0.0
0.0238288713078305,0.1258460329881427,1.2501368914774822,-0.2563276688519942,0.0
0.0036618723484480517,0.030882297162474964,1.4015930475029068,0.8296987440836676,0.0
0.04006804473568133,0.010633142386164685,1.3077829304244213,-0.271432170581853,0.0
0.07491216212820798,0.018839642084968643,0.7174341203488912,0.7561269551433987,0.0
0.06560146366416789,0.3231448462589424,0.5853756394371323,-0.25453272100506363,0.0
0.03164746734546909,0.027713332345395362,0.9633734170895043,0.7981422074075852,0.0
0.0012533184647651942,0.23654919949118286,0.17101591757022006,0.8335450797946877,0.0
0.0008724525470419123,0.22846357971906853,1.404045480447321,-0.2258760903926127,0.0
0.012942563434998474,0.0547634658720388,1.0641118945857875,0.8261425905089648,0.0
1.339654708501491,0.11091143479787079,0.9017368595795697,-0.27314384953539106,0.0
0.03286896325860529,0.42476084838410655,1.403461647128231,-0.22808721989147185,0.0
0.0014994677980515458,0.01969306562422303,0.5903673902628026,0.8322734277086172,0.0
0.003069477865579196,0.020517157913959885,0.9328861472147342,-0.2280686323975032,0.0
0.012721318581299153,0.32980254530314196,0.18457655308905785,0.8279100162139801,0.0
0.004926632167958419,0.008233831022535379,0.20533876524965816,0.8292445083169442,0.0
1.4143482296599321,0.01134353372218906,0.39265353814913273,-1.0263551746297248,0.0
0.001652159038326685,0.04615454968441604,0.22773893775370607,-0.22658993239738479,0.0
0.4478301913213648,0.026805522389538233,1.1200319878988665,-0.5438073089025424,0.0
0.3570109773727187,0.04568870112499796,0.4436402623679627,-0.5617274864973323,0.0
0.014916099972927387,0.28812290291791165,0.9955505359199116,-0.22991448762807898,0.0
0.05718122329887726,0.11730265157910938,1.5293466596234118,0.819049555296679,0.0
0.002257514761275921,0.04189987255257201,1.320675374608996,0.83134726364786,0.0
0.0015868294705655894,0.28178062167860923,0.133293305761211,-0.22596290026080346,0.0
0.3543400223315955,0.02624173978221145,0.6875009047734509,-0.5172856975654316,0.0
0.0009476038675364026,0.1437956927950417,1.4192050531467153,-0.22543260540946308,0.0
0.0012182371831599647,0.008361239469465398,0.7960278699692407,0.8319169218049614,0.0
0.0045485971602862345,0.29059367818373266,1.0385279402557743,0.8328410316816304,0.0
0.006182881831476952,0.0633372676997697,1.3666205054757747,0.8300672752264764,0.0
0.013210709592116976,0.02223520209703241,1.2500248249474863,-0.2401918109107033,0.0
0.005977669300198419,0.0555430942178169,0.5683329481545116,0.8289771790239913,0.0
0.014848973199319193,0.044936747278855306,0.46904993761098485,0.820775769361552,0.0
2.370924508721744,0.42263785494032874,1.4169604339104727,0.7832657174296473,0.0
0.012188593831317358,0.553020793134051,0.9564976010974815,-0.22536283777932176,0.0
0.5579186131804045,0.019488863125530966,0.7352614052846509,0.13065048213388053,0.0
0.0008883614038688033,0.09898650108735199,0.9734759089075471,0.8322251630899196,0.0
0.20808515489803836,0.041851412993356644,1.2993372684551885,-0.48760346531729093,0.0
1.1996800035078206,0.02009200767775607,0.12186855797215725,-1.2996420430737228,0.0
0.0012563076395607704,0.16015350193862604,0.9977115017516973,0.8320831424817903,0.0
0.002374368415904592,0.38320573310838096,0.11382516629231222,-0.2254908739588679,0.0
0.0014115267243409862,0.13479226110022596,0.9928159313367031,0.8319660517302676,0.0
0.40517975783176613,0.015989032876669303,0.562041713676956,0.412381192227667,0.0
0.04226086634684154,0.05471015111321422,0.9050616695221716,-0.2691811048545505,0.0
0.004332398428381821,0.08198048523819647,1.2187250776839258,-0.23062126630820812,0.0
0.6892905218998557,0.01668872781274842,0.8071628050989584,-0.08718680334918183,0.0
0.05617262608831061,0.06246953154223775,0.22693332779573916,0.7888070323040424,0.0
0.8328069896230506,0.08341991284072177,0.14686510700203048,0.15637358256740752,0.0
1.022213634671557,0.14152879530961038,1.5490484787983154,-0.6603892184813143,0.0
0.09947824542949138,0.014410455717324952,0.39068855108686606,-0.3070879485093716,0.0
0.8768788714546261,0.06799135836048022,0.182604497552863,0.11150079985728656,0.0
0.0009684739156049716,0.01917137367649746,1.0290949448536355,0.830364725226012,0.0
0.026955711267161564,0.03293249481415887,0.8573299464890667,0.8034076248044806,0.0
1.404738162522438,0.04803958707172788,0.3464550662008853,-0.49573401061515043,0.0
0.10409611889086369,0.11155194526283346,0.6123771406886622,0.7905548315924009,0.0
0.09258586771936753,0.5478919256407272,1.377175230128862,-0.22657633413578493,0.0
0.0023907860709121184,0.10573941995723513,0.24893968155708363,0.8295136744432843,0.0
0.010723972236414048,0.309184079378808,0.732696234342179,-0.2264053122950198,0.0
0.586288868473868,0.05108055511982544,0.404004358116447,-0.739589794343549,0.0
0.0012893370155151868,0.5212084984043878,0.3497651787833332,0.830506182152063,0.0
0.8257155097222556,0.031180184478118243,0.6565946038229623,-0.9280450342069311,0.0
0.027133048109854254,0.06836800979039219,0.14658887501159368,0.8085104791515922,0.0
0.051832913362817555,0.02038103886540622,0.2582403698169114,-0.26905568633051113,0.0
0.13204481151881925,0.19968354427660298,0.29222703593108,0.7752179003374535,0.0
0.0009762972535256303,0.05828908606876513,0.1204585968387258,0.8293168064520446,0.0
0.43778299016924044,0.08904845629114103,1.2321774312179083,-0.7999092760135662,0.0
0.0014125787177048442,0.06086216569668845,1.2077230871372646,0.8293651729231715,0.0
0.906710546267011,0.37304761572731354,1.1345022163109382,0.7965529390456911,0.0
2.4595954454820674,0.09361326593289836,0.5408841140193067,-2.0106177883565888,0.0
0.20395993639771762,0.32358657554045295,0.24554703113422555,-0.36259608028444634,0.0
0.8557730878467197,0.4346869406573916,0.3919793894068503,0.6530799239035905,0.0
2.2818699746504674,0.5363312177706414,0.4453479865151709,-0.8863725295229024,0.0
0.034150213340516,0.08873483409641021,1.308624908908429,0.8184821421765398,0.0
0.0393349309781505,0.08953835920710615,0.5598155012014578,-0.26980888070404885,0.0
0.02101099184264338,0.10025491252770236,1.382539075480662,-0.25616541861444553,0.0
0.002340649285280024,0.024311283429734435,1.1438713663745457,-0.22317065314075268,0.0
0.07819422294551875,0.43165607458227157,1.0838654822438751,0.8278682935953414,0.0
0.003224261591981779,0.024052889729890635,1.2418189123491834,-0.22413417710815065,0.0
0.10975282193818814,0.10161605818255229,1.1938062220581303,0.7905098360180247,0.0
0.0009167628733536169,0.18365195394602468,1.5161247353759448,-0.2208235209285503,0.0
0.025347735793928745,0.14622690963649815,1.212792613868327,-0.24634209185907885,0.0
0.008007583116869353,0.4188917108436696,0.43024018000303166,-0.2236713845087528,0.0
0.19371044355769215,0.44334260871243897,1.1923525866872324,-0.24098532809750695,0.0
1.1633965871817264,0.014768273426072589,0.42448261723161235,-0.8910908206207437,0.0
0.2688882501204332,0.4610274497705309,0.9276154963687099,-0.26163262027314604,0.0
0.0058677207516282925,0.5399350421834168,0.598568174867486,0.8282981917869354,0.0
0.38628983057837185,0.044238281954693294,1.2311799510733692,0.4129597472975042,0.0
0.14034130065487516,0.02352897470617608,1.0838151147166066,-0.36634887660283866,0.0
0.017689041061231897,0.401600491343971,1.3064851796280634,-0.22183263487514981,0.0
0.001447131399105274,0.37140945216230437,1.3216718426071148,0.8283352079961426,0.0
0.018276527073199354,0.5618763843631831,0.1310717263452914,0.8193875907948054,0.0
0.6564004947559612,0.020863076721247716,1.0354248330129883,-0.4856232737798385,0.0
0.001948181573711713,0.16947522624767947,1.205530793481573,-0.2210427687276324,0.0
0.5121767147691845,0.04312824335752576,1.3908192652395588,0.15678082652783631,0.0
0.005064300668163002,0.24070509090184708,0.7352460657979014,0.8274740848200737,0.0
0.005087850386018713,0.013855522686137363,1.06051901109886,-0.2241527788694755,0.0
0.08781923690760454,0.5097010607034178,0.11672672801605156,0.7803688199432468,0.0
0.002231736081363689,0.010460079293676556,1.4156210941570062,0.8253141322932902,0.0
0.006784852758024855,0.47718333975178423,0.09919797679341465,-0.22461725505531382,0.0
0.001035480769960483,0.09748182102781101,0.2935000952621658,-0.22021960692624676,0.0
0.6148367972581384,0.022778055744750454,0.8745711567965917,-0.06273703931759567,0.0
0.0060300294244401195,0.009446074663204162,1.3475268999283576,0.8210197361075604,0.0
0.01589956840978542,0.05683804189788286,0.17693665322076585,-0.23424547182706945,0.0
0.004887484271802411,0.23744880695219847,0.5590703611467492,-0.2219150028243635,0.0
0.0039048649316392385,0.3522463865569755,0.9768635501414262,-0.21971517318709544,0.0
0.7170133431304943,0.03068240623163236,0.303740917136569,0.10568109460041697,0.0
0.004191288798486363,0.029834174789600924,0.5713924886075552,-0.22263705425055202,0.0
